,name,address,district,ratings,review_count,opening_hours,opening_hours_span,email_address,phones,web_page,payment_methods,products,services,marks,coordinates
64,Art Nouveau Palace Hotel,"Panská 12/897, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,,,info@palacehotel.cz,"{'hlavní telefon': '+420 224 093 111', 'další telefon': '+420 224 221 240'}",http://www.palacehotel.cz,['hotově'],,['ubytování'],,"{'latitude': 50.083945, 'longitude': 14.427729}"
65,ART&FOOD Had,"Plaská 4/617, 150 00 Praha 5-Malá Strana",Praha 5,100.0,2,"{'Po': '9 - 23:59', 'Út': '9 - 23:59', 'St': '9 - 23:59', 'Čt': '9 - 23:59', 'Pá': '9 - 23:59', 'So': '9 - 23:59', 'Ne': '9 - 23:59'}","{'Po': 14.98, 'Út': 14.98, 'St': 14.98, 'Čt': 14.98, 'Pá': 14.98, 'So': 14.98, 'Ne': 14.98}",info@art-food.cz,{'hlavní telefon': '+420 605 555 050'},http://www.art-food.cz,['hotově'],"['Česká a mezinárodní kuchyně', 'Zvěřina', 'Čepované pivo']","['Klimatizace', 'Catering', 'Firemní akce']",,"{'latitude': 50.080719, 'longitude': 14.406387}"
66,"Artisan Investments, s.r.o.","Jankovcova 2c/1569, 170 00 Praha 7-Holešovice",Praha 7,0.0,0,,,,{'hlavní telefon': '+420 257 218 277'},,,,,,"{'latitude': 50.10287, 'longitude': 14.45689}"
67,Asia House - Čínská a japonská kuchyně,"Sokolovská 17/394, 186 00 Praha 8-Karlín",Praha 8,0.0,0,"{'Po': '10 - 22', 'Út': '10 - 22', 'St': '10 - 22', 'Čt': '10 - 22', 'Pá': '10 - 22', 'So': '11 - 22', 'Ne': '11 - 22'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 11.0, 'Ne': 11.0}",asiahouse@seznam.cz,"{'hlavní telefon': '+420 222 311 782', 'další telefon': '+420 236 080 209'}",http://www.asiahouse.ruanyun.eu/,['hotově'],"['sushi', 'čínské speciality', 'japonské čaje']","['sushi restaurace', 'čínské restaurace', 'čajovna']",,"{'latitude': 50.091746, 'longitude': 14.44037}"
68,Asian Temple - VIP GASTRO s.r.o.,"Bílkova 13/864, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': ['0 - 1', '11:30 - 23:59'], 'Út': ['0 - 1', '11:30 - 23:59'], 'St': ['0 - 1', '11:30 - 23:59'], 'Čt': ['0 - 1', '11:30 - 23:59'], 'Pá': ['0 - 1', '11:30 - 23:59'], 'So': ['0 - 1', '11:30 - 23:59'], 'Ne': ['0 - 1', '11:30 - 23:59']}","{'Po': 13.48, 'Út': 13.48, 'St': 13.48, 'Čt': 13.48, 'Pá': 13.48, 'So': 13.48, 'Ne': 13.48}",info@asiantemple.cz,{'hlavní telefon': '+420 222 311 659'},http://www.asiantemple.cz,['hotově'],,['denní menu'],,"{'latitude': 50.09122, 'longitude': 14.42095}"
69,ASK s.r.o.,"Velešínská 341, 199 00 Praha 18-Letňany",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 286 920 133'},,,,,,"{'latitude': 50.140907, 'longitude': 14.510923}"
70,ASMERA RESTAURANT,"Štěpánská 33/645, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': '11:30 - 23', 'Út': '11:30 - 23', 'St': '11:30 - 23', 'Čt': '11:30 - 23', 'Pá': '11:30 - 23', 'So': '11:30 - 23', 'Ne': '11:30 - 23'}","{'Po': 11.5, 'Út': 11.5, 'St': 11.5, 'Čt': 11.5, 'Pá': 11.5, 'So': 11.5, 'Ne': 11.5}",,{'hlavní telefon': '+420 221 486 100'},,['hotově'],"['předkrmy', 'polévky', 'tradiční česká kuchyně', 'rybí speciality', 'dezerty']",,,"{'latitude': 50.07858, 'longitude': 14.424955}"
71,ASTON Café Restaurant,"Preslova 1286/13, 150 00 Smíchov-Smíchov",Praha 5,0.0,0,,,rezervace@aston-cafe.cz,{'hlavní telefon': '+420 722 643 760'},http://www.aston-cafe.cz,,,,,"{'latitude': 50.0741598, 'longitude': 14.406274}"
72,Astoria Restaurant,"Rybná 10/680, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': '7 - 22', 'Út': '7 - 22', 'St': '7 - 22', 'Čt': '7 - 22', 'Pá': '7 - 22', 'So': '7 - 22', 'Ne': '7 - 22'}","{'Po': 15.0, 'Út': 15.0, 'St': 15.0, 'Čt': 15.0, 'Pá': 15.0, 'So': 15.0, 'Ne': 15.0}",info@hotelastoria.cz,{'hlavní telefon': '+420 221 775 711'},http://www.hotelastoria.cz,['hotově'],,"['Projekce', 'Televize', 'Nekuřácká restaurace']",,"{'latitude': 50.088966, 'longitude': 14.426224}"
73,ATHABASCA s.r.o.,"U Blaženky 1/430, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,,,,{'hlavní telefon': '+420 251 564 532'},,,,,,"{'latitude': 50.068304, 'longitude': 14.392379}"
74,ATLANTA,"Konzumní 12/252, 198 00 Praha 14-Hloubětín",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 281 866 638'},,,,,,"{'latitude': 50.105796, 'longitude': 14.531836}"
75,Atmosphere,"Smetanovo nábřeží 327/14, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': ['0 - 1', '11:30 - 23:59'], 'Út': ['0 - 1', '11:30 - 23:59'], 'St': ['0 - 1', '11:30 - 23:59'], 'Čt': ['0 - 1', '11:30 - 23:59'], 'Pá': ['0 - 1', '11:30 - 23:59'], 'So': ['0 - 1', '11:30 - 23:59'], 'Ne': ['0 - 1', '11:30 - 23:59']}","{'Po': 13.48, 'Út': 13.48, 'St': 13.48, 'Čt': 13.48, 'Pá': 13.48, 'So': 13.48, 'Ne': 13.48}",atmoska@atmoska.cz,{'hlavní telefon': '+420 222 222 114'},http://www.atmoska.cz,['hotově'],,"['café', 'pub', 'zahrádka']",,"{'latitude': 50.0840643, 'longitude': 14.41354}"
76,ATTIC HOTEL***,"Hanusova 6/496, 140 00 Praha 4-Michle",Praha 4,0.0,0,,,hotel@attic.cz,"{'hlavní telefon': '+420 261 213 046', 'další telefon': '+420 261 213 047', 'FAX': '+420 241 733 930'}",http://www.attic.cz,"['VISA', 'MASTERCARD', 'hotově']",,"['wi-fi volné připojení k internetu', 'ubytování']",,"{'latitude': 50.048802, 'longitude': 14.445906}"
77,ATTIC PK spol. s r.o.,"V Jahodách 10/1243, 148 00 Praha-Kunratice-Kunratice",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 244 912 524'},,,,,,"{'latitude': 50.013985, 'longitude': 14.494552}"
78,AU GOURMAND,"Dlouhá 10/614, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': '8 - 19', 'Út': '8 - 19', 'St': '8 - 19', 'Čt': '8 - 19', 'Pá': '8 - 19', 'So': '8:30 - 19', 'Ne': '9 - 19'}","{'Po': 11.0, 'Út': 11.0, 'St': 11.0, 'Čt': 11.0, 'Pá': 11.0, 'So': 10.5, 'Ne': 10.0}",,{'hlavní telefon': '+420 723 065 248'},,['hotově'],,['restaurace'],,"{'latitude': 50.089074, 'longitude': 14.422358}"
79,Augustine Restaurant,"Letenská 33/12, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,"{'Po': ['7 - 11', '12 - 22:30'], 'Út': ['7 - 11', '12 - 22:30'], 'St': ['7 - 11', '12 - 22:30'], 'Čt': ['7 - 11', '12 - 22:30'], 'Pá': ['7 - 11', '12 - 22:30'], 'So': ['7 - 11:30', '12 - 22:30'], 'Ne': ['7 - 11:30', '12 - 22:30']}","{'Po': 14.5, 'Út': 14.5, 'St': 14.5, 'Čt': 14.5, 'Pá': 14.5, 'So': 15.0, 'Ne': 15.0}",restaurant.augustine@luxurycollection.com,{'hlavní telefon': '+420 266 112 280'},http://www.augustine-restaurant.cz,,,,,"{'latitude': 50.0889894, 'longitude': 14.40669}"
80,AWE PRAHA s.r.o.,"U Sovových mlýnů 1/134, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 257 534 200'},,,,,,"{'latitude': 50.082934, 'longitude': 14.407948}"
81,B.T.M. PROJEKT s.r.o.,"Letenská 1/118, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,,"{'hlavní telefon': '+420 257 533 297', 'další telefon': '+420 257 532 453'}",,,,,,"{'latitude': 50.089959, 'longitude': 14.409755}"
82,B&t food services  s.r.o.,"Jagellonská 24/1239, 130 00 Praha 3-Žižkov",Praha 3,0.0,0,"{'Po': '11 - 22', 'Út': '11 - 22', 'St': '11 - 22', 'Čt': '11 - 22', 'Pá': '11 - 22', 'So': None, 'Ne': '12 - 22'}","{'Po': 11.0, 'Út': 11.0, 'St': 11.0, 'Čt': 11.0, 'Pá': 11.0, 'So': None, 'Ne': 10.0}",contact@kiin.cz,{'hlavní telefon': '+420 728 889 999'},http://www.kiin.cz,,,,,"{'latitude': 50.079705, 'longitude': 14.455135}"
83,B+M NEPOMUK s.r.o.,"Hradčanské nám. 12/60, 118 00 Praha 1-Hradčany",Praha 1,0.0,0,,,,"{'hlavní telefon': '+420 257 532 195', 'další telefon': '+420 257 531 759'}",,,,,,"{'latitude': 50.089937, 'longitude': 14.396447}"
84,Bacco F&B s.r.o.,"Benediktská 3/1060, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,info@taverna.cz,{'hlavní telefon': '+420 224 231 220'},,,,,,"{'latitude': 50.08993, 'longitude': 14.42656}"
85,"BACCHUS GROUP, s.r.o.","Pařížská 205/23, 110 00 Praha 1-Josefov",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 222 318 605'},,,,,,"{'latitude': 50.0910862, 'longitude': 14.418004}"
86,Balbínova poetická hospůdka,"Balbínova 6/323, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,"{'Po': '17 - 23:59', 'Út': '17 - 23:59', 'St': '17 - 23:59', 'Čt': '17 - 23:59', 'Pá': '17 - 23:59', 'So': '18 - 23:59', 'Ne': '18 - 23:59'}","{'Po': 6.98, 'Út': 6.98, 'St': 6.98, 'Čt': 6.98, 'Pá': 6.98, 'So': 5.98, 'Ne': 5.98}",,{'hlavní telefon': '+420 723 889 143'},http://www.balbinka.cz,['hotově'],,,,"{'latitude': 50.076924, 'longitude': 14.433977}"
87,Balbínova poetická spol. s r.o.,"Balbínova 3/224, 120 00 Praha-Vinohrady",Praha 1,100.0,1,,,,{'hlavní telefon': '+420 222 363 205'},,,,,,"{'latitude': 50.077236, 'longitude': 14.433388}"
88,BALBÍNOVA POETICKÁ spol. s r.o.,"Balbínova 6/323, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,,,,{'hlavní telefon': '+420 222 520 738'},,,,,,"{'latitude': 50.076924, 'longitude': 14.433977}"
89,Balbínova poetická spol. s r.o.,"Jungmannova 22/742, 110 00 Praha-Nové Město",Praha 1,0.0,0,,,,"{'hlavní telefon': '+420 226 804 980', 'další telefon': '+420 222 363 152'}",,,,,,"{'latitude': 50.081603, 'longitude': 14.422662}"
90,"BALTHASAR, s.r.o.","Elišky Peškové 6/469, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,,,,{'hlavní telefon': '+420 257 211 955'},,,,,,"{'latitude': 50.077335, 'longitude': 14.405462}"
91,Bánh Mì Makers,"Dlouhá 39/727, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 702 599 642'},http://www.banhmimakers.cz,,,,,"{'latitude': 50.0908, 'longitude': 14.4269}"
92,BANYAN - čajovna Praha Vinohrady,"Jana Masaryka 312/46, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,"{'Po': '14 - 23:59', 'Út': '14 - 23:59', 'St': '14 - 23:59', 'Čt': '14 - 23:59', 'Pá': '14 - 23:59', 'So': '16 - 23:59', 'Ne': '16 - 23:59'}","{'Po': 9.98, 'Út': 9.98, 'St': 9.98, 'Čt': 9.98, 'Pá': 9.98, 'So': 7.98, 'Ne': 7.98}",,{'hlavní telefon': '+420 722 779 133'},http://www.cajovnabanyan.cz,['hotově'],,,,"{'latitude': 50.0722723, 'longitude': 14.4404889}"
93,BANYAN - čajovna Praha Vinohrady,"Jana Masaryka 312/46, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,,,cajovna@banyan.cz,{'hlavní telefon': '+420 722 799 133'},http://www.cajovnabanyan.cz,,,,,"{'latitude': 50.0722723, 'longitude': 14.4404889}"
94,Bar - restaurant Starý pán,"Donatellova 10/2001, 100 00 Praha 10-Strašnice",Praha 10,0.0,0,"{'Po': '11:30 - 23:30', 'Út': '11:30 - 23:30', 'St': '11:30 - 23:30', 'Čt': '11:30 - 23:30', 'Pá': '11:30 - 23:59', 'So': ['0 - 0:30', '11:30 - 23:30'], 'Ne': '12 - 23:30'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.48, 'So': 12.5, 'Ne': 11.5}",dvorak@artcatering.cz,"{'hlavní telefon': '+420 274 772 515', 'další telefon': '+420 608 338 551'}",http://www.artcatering.cz,['hotově'],"['mezinárodní kuchyně', 'kulinářské speciality', 'polední menu']",,,"{'latitude': 50.072186, 'longitude': 14.509105}"
95,Bar & Restaurant Calvera,"Na Ořechovce 250/30A, 162 00 Praha 6-Střešovice",Praha 6,0.0,0,,,info@calvera.cz,"{'FAX': '+420 224 310 505', 'hlavní telefon': '+420 773 885 100'}",http://www.calvera.cz,,,,,"{'latitude': 50.0952546, 'longitude': 14.3809705}"
96,Baráčnická rychta,"Tržiště 555/23, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 21'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 10.0}",info@baracnickarychta.cz,"{'hlavní telefon': '+420 257 532 461', 'další telefon': '+420 606 612 949'}",http://www.baracnickarychta.cz,"['SODEXO', 'CHEQUEDEJEUNER', 'hotově', 'TICKETRESTAURANT']","['Čepovaná kofola', 'Čepované pivo', 'Denní menu']","['Pivnice', 'Nekuřácká restaurace', 'Firemní akce']",,"{'latitude': 50.0879606, 'longitude': 14.4001754}"
97,BARBAR - RESTAURACE s.r.o.,"Všehrdova 436/17, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,,"{'hlavní telefon': '+420 257 312 246', 'další telefon': '+420 257 311 444'}",,,,,,"{'latitude': 50.0829589, 'longitude': 14.4057451}"
98,Barbara VERNARČÍKOVÁ,"Kodaňská 55/623, 101 00 Praha 10-Vršovice",Praha 10,0.0,0,,,,{'hlavní telefon': '+420 272 736 973'},,,,,,"{'latitude': 50.070951, 'longitude': 14.458975}"
99,"Barbora Kolín, spol. s r.o.","Bernolákova 5/1166, 142 00 Praha 4-Krč",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 739 634 531'},,,,,,"{'latitude': 50.02575, 'longitude': 14.45285}"
100,BAROCK RESTAURANT,"Pařížská 22/128, 110 00 Praha 1-Josefov",Praha 1,0.0,0,,,info@barockrestaurant.cz,{'hlavní telefon': '+420 227 329 221'},http://www.barockrestaurant.cz,['hotově'],['jídlo'],,,"{'latitude': 50.090164, 'longitude': 14.419234}"
101,BAROCK s.r.o.,"Pařížská 23/205, 110 00 Praha 1-Josefov",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 222 329 221'},,,,,,"{'latitude': 50.091084, 'longitude': 14.417997}"
102,BASTA s.r.o.,"K vinicím 648, 164 00 Praha-Nebušice-Nebušice",Praha 6,0.0,0,,,,"{'hlavní telefon': '+420 220 960 545', 'další telefon': '+420 220 517 861'}",,,,,,"{'latitude': 50.11341, 'longitude': 14.33704}"
103,BASTION PRAGUE RESTAURANT,"Horská 4/1751, 128 00 Praha 2-Nové Město",Praha 2,0.0,0,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': '11 - 23:59', 'Ne': '11 - 23:59'}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 12.98, 'Ne': 12.98}",info@bstion-prague.cz,{'hlavní telefon': '+420 736 114 124'},http://www.bastion-prague.cz,['hotově'],,"['Zahrádka', 'Nekuřácká restaurace']",,"{'latitude': 50.068016, 'longitude': 14.42706}"
104,"Bašta a spol., s.r.o.","Táborská 49/389, 140 00 Praha 4-Nusle",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 724 170 522'},,,,,,"{'latitude': 50.062887, 'longitude': 14.439912}"
105,BAUREST s.r.o.,"Bělehradská 573/61, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,,,,"{'hlavní telefon': '+420 222 521 315', 'další telefon': '+420 222 520 756'}",,,,,,"{'latitude': 50.0725004, 'longitude': 14.4332161}"
106,BAUREST s.r.o.,"Bílkova 14/861, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,"{'hlavní telefon': '+420 224 819 598', 'další telefon': '+420 224 819 597'}",,,,,,"{'latitude': 50.091023, 'longitude': 14.421233}"
107,BBB Europe s. r. o.,"Sekaninova 32/1087, 128 00 Praha 2-Nusle",Praha 2,0.0,0,,,,{'hlavní telefon': '+420 776 839 463'},http://www.osvezovna.eu,,,,,"{'latitude': 50.06636, 'longitude': 14.42896}"
108,BBQ U Davida,"Přátelství 81/142, 104 00 Praha 22-Uhříněves",Praha 10,0.0,0,"{'Po': '12 - 23', 'Út': '12 - 23', 'St': '12 - 23', 'Čt': '12 - 23', 'Pá': '12 - 23', 'So': '12 - 23', 'Ne': '12 - 17'}","{'Po': 11.0, 'Út': 11.0, 'St': 11.0, 'Čt': 11.0, 'Pá': 11.0, 'So': 11.0, 'Ne': 5.0}",bbqudavida@gmail.com,{'hlavní telefon': '+420 774 089 606'},http://www.bbqudavida.cz,,,,,"{'latitude': 50.03035, 'longitude': 14.60068}"
109,Be Bop Lobby Bar,"Štěpánská 40, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': None, 'Út': None, 'St': None, 'Čt': None, 'Pá': None, 'So': None, 'Ne': None}","{'Po': None, 'Út': None, 'St': None, 'Čt': None, 'Pá': None, 'So': None, 'Ne': None}",bebopbar@radissonblu.com,"{'hlavní telefon': '+420 222 820 420', 'Telefon': '+420 222 820 000', 'Fax': '+420 222 820 100'}",https://www.bebopbar.cz/,['hotově'],"['Koktejly a drinky', 'BeBop Signatures', 'Be Driver Selection (nealko)', 'Aperitivy', 'Portské a sherry', 'Vodka', 'Gin', 'Tequila/Mezcal', 'Rum', 'Whiskey', 'Cognac', 'Armagnac', 'Brandy', 'Absinthe', 'Grappa', 'Calvados/Eau De Vie', 'Česká klasika', 'Likéry', 'Šampaňské a šumivá vína', 'Bílé víno', 'Červené víno', 'Pivo', 'Nealkoholické nápoje', 'Ovocné a zeleninové šťávy', 'Minerální vody', 'Teplé nápoje', 'Be Bop Snacky', 'Snídaňové speciality']","['Lobby Bar', 'Moderní gastronomie', 'Barmanské akce', 'Art Deco styl', 'Snídaně']","['Royal Oporto', 'Fonseca Bin', 'Cinzano Bianco', 'Graham’s Port Wine', 'Dubonnet', 'Aperol', 'Noilly Prat', 'Campari', 'Crodino', 'Pilsner Urquell', 'Master', 'Stassen', 'Corona', 'Birell', 'Kinley', 'Perrier', 'Vittel', 'Illy', 'Absolut', 'Beluga', 'Zubrowka', 'Beefeater', 'Ballantines', 'Johnnie Walker', 'Jameson', 'Martell', 'Rémy Martin Louis', 'Vaghi Bas Armagnac', 'Metaxa', 'Jägermaister', 'Cointreau']","{'latitude': 50.0800654, 'longitude': 14.426618}"
110,Beach cafe,"Bělehradská 61, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,"{'Po': '8 - 22', 'Út': '8 - 22', 'St': '8 - 22', 'Čt': '8 - 22', 'Pá': '8 - 22', 'So': None, 'Ne': None}","{'Po': 14.0, 'Út': 14.0, 'St': 14.0, 'Čt': 14.0, 'Pá': 14.0, 'So': None, 'Ne': None}",bauman-vinohradskapekarna@seznam.cz,{'hlavní telefon': '+420 222 519 892'},,['hotově'],"['čaj', 'káva', 'espresso']","['kavárna', 'bar', 'restaurace']","['velké množství salátů', 'čerstvé domácí zákusky a dorty', 'výborné bagety a sandwiche']","{'latitude': 50.072425, 'longitude': 14.43339}"
111,Behsud restaurant,"V tůních 14/1768, 120 00 Praha 2-Nové Město",Praha 2,0.0,0,"{'Po': None, 'Út': '11 - 22', 'St': '11 - 22', 'Čt': '11 - 22', 'Pá': '11 - 22', 'So': '11 - 22', 'Ne': '11 - 22'}","{'Po': None, 'Út': 11.0, 'St': 11.0, 'Čt': 11.0, 'Pá': 11.0, 'So': 11.0, 'Ne': 11.0}",restaurant@behsud.cz,"{'hlavní telefon': '+420 222 524 563', 'další telefon': '+420 776 808 972'}",http://www.behsud.cz,['hotově'],['Afghánské pokrmy'],['Restaurační'],,"{'latitude': 50.07688, 'longitude': 14.42696}"
112,BEI HAI s.r.o.,"Budečská 35/2165, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,,,,{'hlavní telefon': '+420 224 247 549'},,,,,,"{'latitude': 50.076768, 'longitude': 14.441814}"
113,"BELIVE, a.s.","Srbínská 4/867, 100 00 Praha 10-Strašnice",Praha 10,0.0,0,,,,{'hlavní telefon': '+420 274 776 200'},,,,,,"{'latitude': 50.068712, 'longitude': 14.493815}"
114,"BELLA VITA FF, spol. s r.o.","Štupartská 6/598, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 222 311 665'},,,,,,"{'latitude': 50.087612, 'longitude': 14.423631}"
115,"Belle Epogue, s.r.o.","Opatovská 12/1753, 149 00 Praha 11-Chodov",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 222 321 926'},,,,,,"{'latitude': 50.025234, 'longitude': 14.517036}"
116,BEN TENG s.r.o.,"Křejpského 4/1530, 149 00 Praha 11-Chodov",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 272 919 999'},,,,,,"{'latitude': 50.02605, 'longitude': 14.515644}"
117,Benada Restaurant Praha 9 Vysočany,"Freyova 33/945, 190 00 Praha 9-Vysočany",Praha 9,0.0,0,,,praha9@benadarestaurant.cz,{'hlavní telefon': '+420 211 131 222'},http://www.benadarestaurant.cz,['hotově'],,"['on-line rezervace', 'catering']",,"{'latitude': 50.10974, 'longitude': 14.50116}"
118,Benda Petr,"Neustupného 8/1839, 155 00 Praha 13-Stodůlky",Praha 5,0.0,0,,,,"{'hlavní telefon': '+420 311 623 316', 'další telefon': '+420 775 100 569'}",,,,,,"{'latitude': 50.043949, 'longitude': 14.321705}"
119,Bendys Bar,"Křemencova 10/178, 110 00 Praha 1-Nové Město",Praha 1,95.0,2,"{'Po': '18 - 23:55', 'Út': '18 - 23:55', 'St': '18 - 23:55', 'Čt': '18 - 23:55', 'Pá': '18 - 23:55', 'So': '18 - 23:55', 'Ne': None}","{'Po': 5.92, 'Út': 5.92, 'St': 5.92, 'Čt': 5.92, 'Pá': 5.92, 'So': 5.92, 'Ne': None}",bendysbar@seznam.cz,{'hlavní telefon': '+420 723 761 670'},http://bendysbar.cz,"['faktura', 'hotově', 'MASTERCARD', 'VISA']","['pivo', 'víno', 'koktejly']","['párty', 'občerstvení', 'drink']","['Morgan', 'Plzeň', 'Ryzlink']","{'latitude': 50.078659, 'longitude': 14.417434}"
120,"BERÁNEK Praha, s.r.o.","Nebušická 93, 164 00 Praha-Nebušice-Nebušice",Praha 6,0.0,0,"{'Po': '0 - 24', 'Út': '0 - 24', 'St': '0 - 24', 'Čt': '0 - 24', 'Pá': '0 - 24', 'So': '0 - 24', 'Ne': '0 - 24'}","{'Po': 24.0, 'Út': 24.0, 'St': 24.0, 'Čt': 24.0, 'Pá': 24.0, 'So': 24.0, 'Ne': 24.0}",reservation@dolcevilla.cz,{'hlavní telefon': '+420 220 199 510'},http://www.svatbavdolcevilla.cz,,,,,"{'latitude': 50.110597, 'longitude': 14.332472}"
121,Bernard Pub Anděl,"Radlická 22/112, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': ['0 - 1', '11 - 23:59'], 'Ne': ['0 - 1', '11 - 23:59']}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 13.98, 'Ne': 13.98}",andel@bernardpub.cz,{'hlavní telefon': '+420 251 560 242'},http://www.andelka.cz,['hotově'],"['světlé výčepní pivo', 'nefiltrované pivo', 'lahvové pivo', 'světlé a polotmavé nealkoholické pivo', 'švestkové a višňové pivo']",,['Bernard'],"{'latitude': 50.068661, 'longitude': 14.401609}"
122,BESEDNÍ RESTAURACE,"Slivenecká 7/92, 152 00 Praha 5-Hlubočepy",Praha 5,88.0,1,"{'Po': '10 - 23:59', 'Út': '10 - 23:59', 'St': '10 - 23:59', 'Čt': '10 - 23:59', 'Pá': '10 - 23:59', 'So': ['0 - 1', '10 - 23:59'], 'Ne': ['0 - 1', '10 - 23:59']}","{'Po': 13.98, 'Út': 13.98, 'St': 13.98, 'Čt': 13.98, 'Pá': 13.98, 'So': 14.98, 'Ne': 14.98}",besedni.restaurace@seznam.cz,"{'hlavní telefon': '+420 251 810 946', 'další telefon': '+420 602 182 370'}",http://www.besednirestaurace.cz,"['American Express', 'faktura', 'SODEXO', 'TICKETRESTAURANT', 'MASTERCARD', 'VISA', 'hotově', 'bankovním převodem']",,,,"{'latitude': 50.040774, 'longitude': 14.394162}"
123,BETYS GROUP s.r.o.,"Novosibřinská 62, 190 00 Praha 21-Újezd nad Lesy",Praha 9,0.0,0,,,,"{'hlavní telefon': '+420 281 970 406', 'další telefon': '+420 281 971 487'}",,,,,,"{'latitude': 50.075969, 'longitude': 14.661705}"
124,BETYS group s.r.o.,"Bělomlýnská 8/394, 196 00 Praha-Čakovice-Čakovice",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 283 930 923'},,,,,,"{'latitude': 50.153254, 'longitude': 14.528897}"
125,BETYS group s.r.o.,"Veletržní 39/1396, 170 00 Praha 7-Holešovice",Praha 7,0.0,0,,,,"{'hlavní telefon': '+420 271 743 855', 'další telefon': '+420 274 782 340'}",,,,,,"{'latitude': 50.10131, 'longitude': 14.42939}"
126,BETYS group s.r.o.,"Průběžná 28/1174, 100 00 Praha 10-Strašnice",Praha 10,0.0,0,,,,"{'hlavní telefon': '+420 274 812 027', 'další telefon': '+420 274 782 343'}",,,,,,"{'latitude': 50.068767, 'longitude': 14.491559}"
127,Bhojan s.r.o.,"Milady Horákové 3/831, 170 00 Praha 7-Holešovice",Praha 7,0.0,0,,,kellner.patrik@gmail.com,{'hlavní telefon': '+420 211 221 666'},http://www.bhojan.cz,,,,,"{'latitude': 50.098847, 'longitude': 14.432637}"
128,Bibimbap Korea - Oáza Karlín,"Křižíkova 57/7, 186 00 Praha 8-Karlín",Praha 8,85.0,1,"{'Po': '11 - 20', 'Út': '11 - 20', 'St': '11 - 20', 'Čt': '11 - 20', 'Pá': '11 - 20', 'So': '11 - 15', 'Ne': None}","{'Po': 9.0, 'Út': 9.0, 'St': 9.0, 'Čt': 9.0, 'Pá': 9.0, 'So': 4.0, 'Ne': None}",angeluslee@naver.com,{'hlavní telefon': '+420 737 917 956'},http://www.bibimbap.cz,,,,,"{'latitude': 50.09232, 'longitude': 14.449396}"
